"time","id","y","x","treatment"
-27,4,14.3165291069784,1.08877016759217,0
-26,4,18.5876911444509,0.456423038597754,0
-25,4,15.9973703855229,-0.415083689091092,0
-24,4,18.2003665229965,1.58457866261076,0
-23,4,21.6785544603502,3.77883191042957,0
-22,4,17.1975145206037,2.54946437913409,0
-21,4,16.394791810573,1.49399832589257,0
-20,4,20.2445644959701,3.30236493339669,0
-19,4,11.8456842327158,-0.248648599447466,0
-18,4,11.9586261428943,0.326998709648396,0
-17,4,13.5011623089135,1.75817286347653,0
-16,4,18.7179549958251,2.10436405473596,0
-15,4,26.3370611668955,4.59039819603686,0
-14,4,25.3331731155976,3.05524189716726,0
-13,4,27.5441824912486,3.19351672063579,0
-12,4,26.2386239415058,3.44709696700078,0
-11,4,22.0723643271907,-0.291849696116021,0
-10,4,17.1749061576473,-0.225504548657087,0
-9,4,21.1734005458516,0.928822327694448,0
-8,4,17.9661194915003,2.14854484589551,0
-7,4,18.2976307996211,0.651956417588887,0
-6,4,17.7532579895709,0.420591596972046,0
-5,4,25.2886462973477,3.15756535586944,0
-4,4,21.493363437205,1.03493075967658,0
-3,4,28.966290718362,3.0550152479479,0
-2,4,32.4882249479379,2.26709780335668,0
-1,4,27.4213654222432,-0.358235544767461,0
0,4,31.9848940294504,1.64224462354482,0
1,4,26.3248971034112,1.06237362449499,0
2,4,25.9745466262032,1.87539961596904,0
3,4,27.9374824148811,4.46863077674674,0
4,4,24.1229237266564,4.71232439647222,0
5,4,21.8059444302064,5.55061113555401,0
6,4,18.606837881358,4.6246983214923,0
7,4,16.5418398031742,2.39262207638462,0
8,4,18.3232513758408,4.03163080822046,0
9,4,20.2325153296239,4.5009339209973,0
-40,5,5.60790683847706,0.506553843626628,0
-39,5,5.31581380442857,0.430093815299728,0
-38,5,7.48515171944727,1.45434859227866,0
-37,5,8.26055716389115,1.39343097771658,0
-36,5,7.811380985842,1.41076960657836,0
-35,5,6.82165954237817,1.68650238381288,0
-34,5,7.20988824091833,1.46542136044749,0
-33,5,7.89703010722649,3.29333346867445,0
-32,5,9.14021804254828,2.23376686104899,0
-31,5,8.43907960845098,2.54598957685655,0
-30,5,9.64901543772957,1.46364750690564,0
-29,5,10.1778625169503,1.06378570107043,0
-28,5,8.31080168906441,1.33452288011106,0
-27,5,10.3083595834631,2.99613286942801,0
-26,5,14.3546484303553,2.1664030614528,0
-25,5,13.5320113304047,2.35414344615564,0
-24,5,12.7320983694484,2.76224785512762,0
-23,5,11.1189600584968,1.47297901219781,0
-22,5,9.36517764457918,-0.545350199607442,0
-21,5,8.59913744526254,-0.142126604377339,0
-20,5,12.7653955916381,0.668893996665105,0
-19,5,9.09426339893211,1.29781509632548,0
-18,5,7.5765514354911,0.0979775369887274,0
-17,5,6.30653275437927,-0.907487406582765,0
-16,5,11.1433358878635,0.778024904148709,0
-15,5,13.1870217362103,0.938078905040491,0
-14,5,13.971522694471,1.30051262826306,0
-13,5,14.0268939838592,0.0561077855188442,0
-12,5,12.9336338343015,0.411325645324032,0
-11,5,14.3908693428477,0.169349712620872,0
-10,5,10.5710903997421,0.729696091599338,0
-9,5,14.9269478262731,2.93454377872201,0
-8,5,11.1728885173351,2.14379067285782,0
-7,5,14.2908437915089,3.93414656655418,0
-6,5,13.911195142979,3.88664716360738,0
-5,5,15.305669313363,3.53296133239989,0
-4,5,15.8996907983216,3.91367804078513,0
-3,5,17.5438565598095,3.6898473078877,0
-2,5,20.612157316348,3.460982920459,0
-1,5,16.6479722110862,1.9506395644326,0
0,5,18.4755686608217,2.33966483579303,0
1,5,15.7076415954744,1.58796592794369,0
2,5,12.9598604476402,-0.0766594303322488,0
3,5,12.3540643428988,-1.03734387503977,0
4,5,10.1868032964076,-1.07703807239203,0
5,5,6.45587996332662,-2.15861159953121,0
6,5,5.28305128311661,-3.82046480413016,0
7,5,6.28599011848309,-3.90858162177667,0
8,5,6.97387917066012,-1.18443752503115,0
9,5,7.94965346435023,0.047359843998614,0
-40,6,10.4403461893443,1.07457381546141,0
-39,6,6.87097914352353,0.417069865693608,0
-38,6,8.39332434200401,0.269522265418465,0
-37,6,8.44977317124324,0.122823421806159,0
-36,6,10.9193960009507,1.55348699751379,0
-35,6,7.16967973641376,0.482478424678687,0
-34,6,4.75764316107571,-0.715941258759782,0
-33,6,8.95646070710087,2.18767916332627,0
-32,6,5.33245180998246,0.724116470534375,0
-31,6,8.42075991376405,1.27902729346186,0
-30,6,6.85657477356689,-0.765201756560025,0
-29,6,11.4383622456933,0.305159186607534,0
-28,6,8.76335918193334,-1.07764095312617,0
-27,6,17.5296726489388,3.44209300733765,0
-26,6,19.7440471406042,2.32417665819916,0
-25,6,17.2630190051542,0.482251288472381,0
-24,6,19.3952179377552,3.19412866209845,0
-23,6,21.6195154179355,3.69736051446569,0
-22,6,15.614130354967,1.34804363974109,0
-21,6,14.1862984807265,1.63097783366601,0
-20,6,17.5728718916454,2.7791048169443,0
-19,6,7.15710003018061,-0.679399983607,0
-18,6,10.2743806362987,1.47968947314905,0
-17,6,13.3173040360932,3.85049882965956,0
-16,6,16.7932433695279,2.99404852534426,0
-15,6,27.8438576924793,6.85327865304106,0
-14,6,26.6855055245351,6.65084922602657,0
-13,6,28.8924056490508,6.50956314485064,0
-12,6,28.3247840393808,5.87451686932912,0
-11,6,20.5892048178317,0.979119014009841,0
-10,6,17.1914945771083,2.62706267055949,0
-9,6,24.2054321018641,4.93439482041156,0
-8,6,18.6763358341366,2.93189490895575,0
-7,6,17.9828425515601,2.09069223707825,0
-6,6,21.1984067818645,5.53753168807372,0
-5,6,25.4727783494951,6.11993503326389,0
-4,6,21.271706737225,4.53620833822732,0
-3,6,28.9261720180143,6.9904051427108,0
-2,6,34.427211766726,7.82804818963715,0
-1,6,30.0422801265797,7.68671671724752,0
0,6,35.8990884854146,8.68550049749826,0
1,6,25.783472704569,4.36852646832865,0
2,6,26.5781594549487,5.09292538503266,0
3,6,28.8466976782001,5.94309965194851,0
4,6,24.8407905106534,6.32054129077312,0
5,6,22.0042270055542,6.5766933872566,0
6,6,19.888084661996,5.36892366565475,0
7,6,16.3071731857498,2.80322604430954,0
8,6,19.9575182916099,4.68708944970115,0
9,6,22.0502718883631,5.40080727615681,0
-40,7,10.518965993569,1.92276804102076,0
-39,7,5.23682122621516,-0.620318040519673,0
-38,7,3.95704583713049,-1.67108311438579,0
-37,7,5.54266749612544,-0.518335573344007,0
-36,7,10.2550492954528,1.83986210462916,0
-35,7,7.75453812641664,1.664348336814,0
-34,7,8.35366560885155,0.758168687599509,0
-33,7,10.4002628568388,2.14443433650067,0
-32,7,7.37316706427131,0.459656953283459,0
-31,7,9.9918131875491,0.316192062596682,0
-30,7,9.64054741260535,1.02535696955606,0
-29,7,14.3892246207444,2.25933855476103,0
-28,7,8.80901710873856,1.20824843595767,0
-27,7,16.0941396190223,6.4853603550484,0
-26,7,17.0148457250806,4.60478602290492,0
-25,7,13.1016359388304,3.33388457472841,0
-24,7,11.2038362534859,0.883598787926878,0
-23,7,15.6048510982824,3.82208892980638,0
-22,7,10.0638822034676,-0.264071998409142,0
-21,7,12.3879964638473,1.81051014285702,0
-20,7,17.8981124653136,3.14863732315857,0
-19,7,9.6000711018248,2.26393574412713,0
-18,7,10.8002345681466,1.65664227632118,0
-17,7,11.4617907409671,3.04981089297849,0
-16,7,15.4161875807657,4.17126051327591,0
-15,7,25.151733421856,8.7829675950057,0
-14,7,20.1865559951611,6.3089417989337,0
-13,7,21.9730951062849,6.58439089583585,0
-12,7,21.9968750577122,7.65086493876431,0
-11,7,18.3896258843632,3.97917200671985,0
-10,7,15.3082069387634,4.27814522576047,0
-9,7,22.9537545825524,7.88696438920007,0
-8,7,21.4136027741838,7.42057383596257,0
-7,7,16.12041639131,4.5616691552503,0
-6,7,21.2779473971309,7.56222582041779,0
-5,7,25.5726821990653,9.66513128712844,0
-4,7,17.8519107245226,5.25794745947605,0
-3,7,25.8922917017447,8.11561456911608,0
-2,7,28.1709462182604,9.24467322207715,0
-1,7,22.9972851696766,7.44312126172825,0
0,7,28.4778848843518,9.04146993924277,0
1,7,23.7861217173879,7.92332516080756,0
2,7,25.7701119704844,9.25426286149353,0
3,7,28.7471541765919,10.3528497596296,0
4,7,27.0633530422502,10.7161109735289,0
5,7,24.1279155190223,10.3231735546364,0
6,7,25.7839090682957,12.1641444198754,0
7,7,25.6978203635104,10.8990230101167,0
8,7,27.3730366370367,14.530301912925,0
9,7,27.5191216275728,14.9223088920736,0
-40,8,9.58012572305263,2.52401140419305,0
-39,8,4.33163177562547,0.422525688900925,0
-38,8,4.08065490555871,-0.216494934161854,0
-37,8,4.21404715737019,0.120482599648146,0
-36,8,7.9684338776446,2.11738013460914,0
-35,8,6.33500240064829,1.77006835639438,0
-34,8,5.60619481186952,0.973141644406996,0
-33,8,7.92381544633704,2.55740644592163,0
-32,8,3.85217579144334,-0.155022159354116,0
-31,8,8.72174521772653,1.14861198784971,0
-30,8,6.94394439289251,0.995728029611815,0
-29,8,11.2467873899841,2.09330605362497,0
-28,8,7.40232707679196,0.963033486608298,0
-27,8,13.9111696922882,5.53438172634191,0
-26,8,13.5453873300152,3.60456706991133,0
-25,8,12.8496275858413,5.20198150509588,0
-24,8,15.0350059017232,5.98586081743435,0
-23,8,17.1411810924132,6.98583981246134,0
-22,8,16.1259383160305,7.98995781743979,0
-21,8,13.1410845068678,5.17833399025287,0
-20,8,17.9665437052585,5.70419505588339,0
-19,8,7.55169736286042,2.68359712048442,0
-18,8,10.0665859329037,3.61753159957596,0
-17,8,10.9834675747906,5.28579454403235,0
-16,8,13.5356068853633,4.98002953399101,0
-15,8,23.1438293416414,8.7005893310197,0
-14,8,16.6443878319938,5.79062020492505,0
-13,8,16.5159918265736,4.10014277076548,0
-12,8,16.778942770926,4.88650022544629,0
-11,8,13.4171800240739,0.957916083097258,0
-10,8,8.73536623445827,0.448155455303414,0
-9,8,15.8582228871601,2.61858777714029,0
-8,8,13.8443553910748,2.3834392084851,0
-7,8,11.9707687506919,1.62137440635966,0
-6,8,14.1428266571888,3.173971667877,0
-5,8,18.1724819965344,6.04086082712964,0
-4,8,12.3234396459095,3.17277858465009,0
-3,8,20.4598490503738,6.92128529994606,0
-2,8,23.3843311458797,7.72904451729696,0
-1,8,19.7861506279337,7.59130428809719,0
0,8,25.9361133334867,9.75387648929664,0
1,8,19.0260012276551,7.59933012485713,0
2,8,22.4912031741107,9.61063470894152,0
3,8,25.3681892673807,10.3219931624754,0
4,8,21.9118343401535,8.40193188566634,0
5,8,17.8795899085627,6.60058466087056,0
6,8,19.229469108381,7.65980831753375,0
7,8,17.3091810575081,6.06386515171062,0
8,8,17.2517889791589,7.31412651800966,0
9,8,19.0583082264032,8.21448363167783,0
-40,9,4.43361937504288,2.69265343667075,0
-39,9,2.96951298183498,1.20630518026539,0
-38,9,2.25288761454596,-0.157053882307815,0
-37,9,1.06888825310252,-0.6210188102278,0
-36,9,2.44992892820532,0.308180486211307,0
-35,9,0.366972341835748,0.881570444297024,0
-34,9,1.43103727198341,-0.0736011115394519,0
-33,9,-0.487155551701233,-0.30512458653002,0
-32,9,-1.08281574399404,-1.15196353701862,0
-31,9,-0.97371122266519,-1.89409684494307,0
-30,9,-0.9663880965284,-2.43583997732746,0
-29,9,2.8711529693353,-1.44993501115566,0
-28,9,1.35807262739736,-0.160208481074449,0
-27,9,1.43687248487692,-0.0176963461611513,0
-26,9,5.46482738879414,1.00756150674512,0
-25,9,3.54228463312479,0.0473727600716827,0
-24,9,2.6229369826356,-0.472464380698231,0
-23,9,3.19398399620329,-0.490915008208158,0
-22,9,1.05307095153442,-1.23302623642497,0
-21,9,-0.416074271524811,-1.49006900541832,0
-20,9,3.68764792165415,-0.976228178892422,0
-19,9,-0.577471633751731,-0.753160489351797,0
-18,9,1.52058846590276,0.219158956988618,0
-17,9,-2.29926010571487,-1.30387854166542,0
-16,9,1.96641774492681,0.157519396141926,0
-15,9,4.32286890664297,-0.0517216348847706,0
-14,9,5.02095762836654,1.10672522324158,0
-13,9,7.8065281384453,2.73122934716262,0
-12,9,5.03856440733829,1.09657609716013,0
-11,9,7.07345216586245,1.2353584367145,0
-10,9,4.72901293413494,1.6084748532774,0
-9,9,5.34529387511147,2.32833602778902,0
-8,9,2.67104119394978,-0.168644868162929,0
-7,9,1.3114777327972,-0.841672112017681,0
-6,9,0.515620370280813,-1.12961055345738,0
-5,9,1.87770555200244,-1.32813943028472,0
-4,9,1.24496849084752,-1.86126237165402,0
-3,9,3.91218202000085,-1.07249892101003,0
-2,9,5.06735896029188,-0.929061859765207,0
-1,9,5.9644591470282,1.10490702688608,0
0,9,5.948823115265,0.124888382005782,0
1,9,5.07254258819614,0.119630494318403,0
2,9,4.67158250184146,1.2237666229389,0
3,9,6.05909624042884,2.30354628194605,0
4,9,3.41220207916367,1.37328481787137,0
5,9,1.37582409804307,0.936062849028254,0
6,9,1.96393898222143,0.784699929940985,0
7,9,1.79998418924515,-0.442511754654935,0
8,9,-1.44503507854521,-1.13192401896667,0
9,9,0.676160125868537,-0.0349850389696279,0
-40,10,11.4197759862131,3.64508615717714,0
-39,10,7.82037370894622,2.57598869327323,0
-38,10,9.21823857772586,2.16261139290067,0
-37,10,10.6405129410593,1.72432471229983,0
-36,10,10.1460585613903,2.22378943454258,0
-35,10,7.32491973950807,1.53754242251367,0
-34,10,7.86839228178668,2.49804201792317,0
-33,10,5.87576938863439,0.787659388210555,0
-32,10,6.62611755557093,0.683987804409321,0
-31,10,7.04869664228251,0.0156447526329339,0
-30,10,7.17447673683007,-1.59467880589949,0
-29,10,10.9788696269109,-0.00540577812349996,0
-28,10,9.36678834231667,0.683033040690037,0
-27,10,13.1408408669959,2.14774914625343,0
-26,10,18.1218206652092,1.79659602210214,0
-25,10,15.8475035537941,0.902585912825938,0
-24,10,16.1116243941093,2.34267829069797,0
-23,10,17.0929276814748,2.56036879661124,0
-22,10,14.1336744710048,1.28796715620721,0
-21,10,14.7328592970368,2.65160785317334,0
-20,10,17.3149590560406,3.59960331637428,0
-19,10,9.6431086795267,0.465781695600961,0
-18,10,9.8548039395288,0.337836179639506,0
-17,10,9.67693676657321,-0.113732367497154,0
-16,10,15.2166559188346,1.5664842478272,0
-15,10,17.4979842070879,1.49114207274457,0
-14,10,19.4600116353481,1.90181004700727,0
-13,10,20.9561388438131,0.69403464618108,0
-12,10,16.4716815939096,-1.185214476508,0
-11,10,14.3253319604351,-4.28960626908097,0
-10,10,9.19428974264931,-4.11726166284992,0
-9,10,16.6507043391947,-0.512282711696535,0
-8,10,10.3108954022182,-2.10875766676895,0
-7,10,11.2371493876158,-3.17001235827162,0
-6,10,9.35929799707272,-3.85514860088212,0
-5,10,15.0830573028252,-0.994122729094338,0
-4,10,16.5812596419938,-0.816219246691182,0
-3,10,19.6637166319753,-0.697637009562451,0
-2,10,24.4122810117162,-0.0646244793826658,0
-1,10,21.2453970036805,0.132435044933183,0
0,10,23.5705076076204,-0.369323954685817,0
1,10,21.4462795060247,0.264084845841059,0
2,10,20.8878093833088,1.94135189252052,0
3,10,24.4114427599979,5.38538316250694,0
4,10,19.8979134867559,4.81892558142531,0
5,10,17.4966037862299,4.7943836751121,0
6,10,15.1821750186367,4.27586980734482,0
7,10,15.8871689735218,3.8397651715072,0
8,10,15.2723154268561,3.46997800525897,0
9,10,11.4304028059731,0.644893455634608,0
-40,11,15.2751887671728,6.59923531240091,0
-39,11,12.1720092339402,4.57778273696397,0
-38,11,11.7354089938586,4.10176636651418,0
-37,11,8.38882433365636,1.97443629356,0
-36,11,9.54886035154601,2.75896786761159,0
-35,11,7.88596876051831,2.9448209114179,0
-34,11,6.43055996516954,1.60909087160453,0
-33,11,9.43439066384663,3.99507508993142,0
-32,11,7.02733520688808,2.94548487169066,0
-31,11,7.81491755808856,2.71774818319605,0
-30,11,5.69855766284334,0.76190264269393,0
-29,11,11.2258969061931,2.14720790852913,0
-28,11,7.46785342837433,1.83945941888924,0
-27,11,13.1789895264967,3.42776726685333,0
-26,11,15.5634424073287,4.46256406864172,0
-25,11,13.979283003231,3.06136770836402,0
-24,11,12.5233926820511,2.64904035083548,0
-23,11,14.3081535555001,2.74862476221234,0
-22,11,8.92843027933574,0.2897961558394,0
-21,11,7.61191864116782,0.0581327019195905,0
-20,11,10.309498419697,-0.102797955440253,0
-19,11,2.3861002445531,-1.45457017405918,0
-18,11,3.39179584406231,-0.971013945824396,0
-17,11,5.37019254852121,1.07541872312424,0
-16,11,11.9433246331437,3.2987739937416,0
-15,11,18.4786646199315,5.15767700555366,0
-14,11,16.0051725882784,3.16403261135819,0
-13,11,14.7104023043472,1.22645673802318,0
-12,11,14.860328671434,1.34076850783733,0
-11,11,13.239881937936,-0.42047431349962,0
-10,11,8.73497750615333,-0.717304180524558,0
-9,11,11.4556031333662,0.519809488798915,0
-8,11,10.0154623629848,0.817565875960587,0
-7,11,9.69459832484505,-0.087173124916998,0
-6,11,11.6723163169351,3.02068630107637,0
-5,11,14.9846552103226,4.70166560642741,0
-4,11,11.4754399311773,3.50889433771081,0
-3,11,17.2723769937305,5.01346407293853,0
-2,11,19.803004280609,4.91265698944866,0
-1,11,16.6292322723055,4.11179920232894,0
0,11,22.4546570574654,5.71381041310168,0
1,11,14.8365488255218,3.41881836625875,0
2,11,18.1494804174509,5.94524225760975,0
3,11,19.8296415512274,6.90561348693952,0
4,11,16.0205468838015,5.07946710213416,0
5,11,15.3219235696506,6.10524791264904,0
6,11,14.1874696669839,5.26387032237225,0
7,11,13.0935866656162,3.96480559064291,0
8,11,12.0539134510798,3.34742317054346,0
9,11,10.7162303868212,1.25676657907931,0
-40,12,3.69259451696798,-0.657419656978684,0
-39,12,1.53744721320633,-0.432227022875087,0
-38,12,3.24960756390207,0.196322442769348,0
-37,12,2.40760550977732,0.47443988198188,0
-36,12,6.22233106499775,2.72575144730901,0
-35,12,3.39985981451913,2.591839175549,0
-34,12,3.16251250227397,1.00889699835798,0
-33,12,5.45064610116365,3.43818660100481,0
-32,12,4.44310656673918,2.30062433996879,0
-31,12,8.77784524667254,3.22558523825555,0
-30,12,6.362304588634,2.48346862665743,0
-29,12,8.76090602577213,2.29751374829819,0
-28,12,2.94183033948298,-0.368429243240001,0
-27,12,8.33767015885712,3.1315445104483,0
-26,12,7.65828439499911,0.753875870337532,0
-25,12,4.68235635747837,-0.895593877885464,0
-24,12,6.68526332895597,0.32227794276911,0
-23,12,7.41192361942504,0.959782442451268,0
-22,12,4.48748770025217,-0.836802837809483,0
-21,12,4.28113724410267,-0.33715405517685,0
-20,12,8.17278370504534,0.453790529067723,0
-19,12,-1.97020427928454,-4.20456905756863,0
-18,12,-0.483202932432786,-3.72009843507577,0
-17,12,0.0948184283740213,-2.07347435726463,0
-16,12,4.61435120631421,-1.29368448486867,0
-15,12,12.5119426470501,1.98004692145297,0
-14,12,11.9388633404811,3.77574982346891,0
-13,12,13.8733867299039,5.00944520533628,0
-12,12,15.510725254136,5.64537451141431,0
-11,12,12.5936441165014,4.19938971164011,0
-10,12,7.89178780217169,3.76555266648086,0
-9,12,14.4571208452084,5.34395679916566,0
-8,12,12.6601326831535,4.96642103131971,0
-7,12,9.2318301971234,3.19826846897656,0
-6,12,14.519260885797,6.79516715991723,0
-5,12,16.6598849682235,7.89768116487528,0
-4,12,11.5142551980291,5.5570836128553,0
-3,12,15.1683419241052,6.56460015267023,0
-2,12,17.6187360563803,6.90385131308963,0
-1,12,13.0335248472302,5.57725993999993,0
0,12,20.156899497304,8.73465848307422,0
1,12,14.0559173380217,6.10714801777614,0
2,12,16.7708247100091,7.85145520862905,0
3,12,20.0978341288198,9.17144649581535,0
4,12,16.7413273174032,7.8059171979317,0
5,12,16.3611612195358,8.77689312551046,0
6,12,18.2312149349048,10.2560651847747,0
7,12,16.7318666291751,8.59229350927396,0
8,12,18.0340729922571,10.1670768859125,0
9,12,17.8604095695512,9.28117175333651,0
-40,13,1.00015287394675,-1.15738695668889,0
-39,13,-0.587780592850678,-1.46627204113756,0
-38,13,-0.658965007153888,-2.09309414934362,0
-37,13,1.85346768069622,-0.96590340635667,0
-36,13,2.21204974050927,-1.52391453452795,0
-35,13,2.12800577076507,0.128276061856062,0
-34,13,4.33843842993758,2.0403927216325,0
