index,country,year,gdp,pgdp,trade,inflation,industry,schooling,invest
1,USA,1996,28814,15913.954545454546,16.70629835897436,4.3806803023255805,29.822088064516127,47.05555555555556,7.620173333333334
1,USA,1997,30262,15913.954545454546,16.70629835897436,4.3806803023255805,29.822088064516127,47.05555555555556,7.620173333333334
1,USA,1998,31519,15913.954545454546,16.70629835897436,4.3806803023255805,29.822088064516127,47.05555555555556,7.620173333333334
1,USA,1999,33028,15913.954545454546,16.70629835897436,4.3806803023255805,29.822088064516127,47.05555555555556,7.620173333333334
1,USA,2000,34603,15913.954545454546,16.70629835897436,4.3806803023255805,29.822088064516127,47.05555555555556,7.620173333333334
1,USA,2001,35341,15913.954545454546,16.70629835897436,4.3806803023255805,29.822088064516127,47.05555555555556,7.620173333333334
1,USA,2002,36180,15913.954545454546,16.70629835897436,4.3806803023255805,29.822088064516127,47.05555555555556,7.620173333333334
1,USA,2003,37548,15913.954545454546,16.70629835897436,4.3806803023255805,29.822088064516127,47.05555555555556,7.620173333333334
2,UK,1960,2158,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1961,2216,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1962,2276,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1963,2386,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1964,2534,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1965,2660,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1966,2794,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1967,2923,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1968,3173,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1969,3391,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1970,3615,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1971,3854,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1972,4149,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1973,4683,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1974,5036,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1975,5481,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1976,5953,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1977,6489,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1978,7176,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1979,7973,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1980,8502,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1981,9161,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1982,9917,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1983,10669,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1984,11336,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1985,12068,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1986,12795,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1987,13717,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1988,14864,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1989,15716,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1990,16397,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1991,16681,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1992,17069,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1993,17845,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1994,18975,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1995,19860,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1996,20923,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1997,22280,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1998,23206,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,1999,23959,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,2000,25583,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,2001,27026,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,2002,28969,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
2,UK,2003,29609,11546.522727272728,50.009849128205126,6.542198348837209,36.33539939393938,33.0,6.00494
3,Austria,1960,1796,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1961,1899,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1962,1977,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1963,2074,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1964,2224,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1965,2336,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1966,2537,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1967,2668,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1968,2908,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1969,3239,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1970,3732,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1971,4100,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1972,4513,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1973,4969,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1974,5622,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1975,6147,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1976,6810,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1977,7588,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1978,8117,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1979,9288,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1980,10312,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1981,11242,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1982,12148,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1983,13048,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1984,13533,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1985,14296,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1986,14921,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1987,15549,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1988,16595,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1989,17768,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1990,19070,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1991,20172,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1992,20960,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1993,21220,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1994,22139,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1995,22976,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1996,24008,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1997,24472,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1998,25314,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,1999,26558,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,2000,28359,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,2001,28855,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,2002,29942,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
3,Austria,2003,30796,12927.204545454546,65.48219913157895,3.7934091558139538,35.7396103030303,53.2,9.07214
4,Belgium,1960,1782,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1961,1883,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1962,2018,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1963,2122,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1964,2288,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1965,2414,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1966,2559,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1967,2719,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1968,2958,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1969,3308,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1970,3797,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1971,4129,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1972,4512,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1973,5039,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1974,5707,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1975,6146,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1976,6854,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1977,7326,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1978,8056,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1979,8921,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1980,10156,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1981,11079,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1982,11827,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1983,12334,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1984,13113,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1985,13735,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1986,14292,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1987,15013,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1988,16209,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1989,17345,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1990,18526,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1991,19453,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1992,20123,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1993,20308,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1994,21340,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1995,22248,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1996,22687,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1997,23416,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1998,24164,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,1999,24792,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,2000,26631,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,2001,28001,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,2002,29330,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
4,Belgium,2003,30082,12516.863636363636,113.8835586923077,4.100646969767441,33.645063939393935,29.988888888888887,7.475700000000001
5,Denmark,1960,2329,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1961,2485,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1962,2665,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1963,2700,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1964,2980,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1965,3177,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1966,3377,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1967,3580,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1968,3892,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1969,4352,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1970,4541,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1971,4858,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1972,5262,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1973,5719,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1974,6121,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1975,6565,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1976,7371,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1977,7901,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1978,8585,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1979,9566,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1980,10362,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1981,11106,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1982,12115,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1983,12822,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1984,13777,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1985,14698,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1986,15608,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1987,16024,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1988,16766,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1989,17418,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1990,18237,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1991,19070,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1992,19829,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1993,20199,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1994,21691,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1995,22693,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1996,23781,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1997,24878,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1998,25669,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,1999,27113,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,2000,28798,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,2001,29837,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,2002,30318,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
5,Denmark,2003,30853,13220.181818181818,64.44169689473684,5.699730186046511,27.35453515151515,45.58888888888888,7.614759666666667
6,France,1960,1858,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1961,1959,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1962,2099,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1963,2205,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1964,2367,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1965,2526,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1966,2728,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1967,2915,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1968,3163,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1969,3531,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1970,3857,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1971,4203,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1972,4535,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1973,5008,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1974,5594,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1975,6077,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1976,6673,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1977,7292,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1978,8031,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1979,8948,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1980,9891,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1981,10929,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1982,11869,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
6,France,1983,12518,12438.0,37.866860763157895,5.201793676744186,31.531248181818185,31.84444444444445,9.28092
